arealand,geo2010,geo1880
.97711003,09009125100,09000900067
.043961,09009130102,09000900067
1.711738,09009125400,09000900067
.0051640002,09009125300,09000900067
.39950401,09009160100,09000900067
5.7497282,09009125200,09000900067
.25417599,09009160200,09000900067
2.458132,09009151200,09000900069
1.354146,09009154500,09000900069
3.07007,09009154200,09000900069
9.0619259,09009157200,09000900069
14.327919,09009157400,09000900069
11.268696,09009157300,09000900069
1.2564059,09009155100,09000900069
.000029000001,09001110202,09000900069
.000048999998,09001110201,09000900069
.030067001,09009140400,09000900069
3.0340691,09009361500,09000900069
2.3611021,09009154600,09000900069
.18392099,09009151100,09000900069
1.957298,09009154800,09000900069
9.4383802,09009157100,09000900069
.812352,09009120100,09000900069
1.294547,09009150800,09000900069
1.850845,09009154900,09000900069
.051794998,09009140500,09000900069
5.0835028,09009154700,09000900069
1.372249,09009160100,09000900069
.100672,09009141100,09000900069
1.487132,09009155000,09000900069
6.57341,09009154100,09000900069
.033041999,09009141000,09000900069
.16100501,09009140800,09000900069
3.1461151,09009150100,09000900070
5.1848841,09009150500,09000900070
4.2246962,09009150800,09000900070
.00049200002,09001081300,09000900070
10.96209,09009150600,09000900070
.72903103,09009157300,09000900070
2.600251,09009150200,09000900070
.0078349998,09001081200,09000900070
.000033,09001080800,09000900070
11.958956,09009150700,09000900070
4.8752642,09009150900,09000900070
.000375,09001110202,09000900070
1.618477,09009150400,09000900070
9.9999997e-06,09001080700,09000900070
.289134,09009157200,09000900070
2.9643719,09009150300,09000900070
.98689097,09009151200,09000900070
2.0699,09009151000,09000900070
5.5110469,09009151100,09000900070
.267535,09009140100,09000900072
.036660999,09009361401,09000900072
.036715001,09009361402,09000900072
.091503002,09009140100,09000900073
.117001,09009361402,09000900073
.157556,09009361401,09000900073
.107665,09009361401,09000900074
.99378097,09009140800,09000900074
.032878,09009140300,09000900074
.083177999,09009140700,09000900074
.013601,09009154100,09000900074
.0074339998,09009140600,09000900074
.00023600001,09009140900,09000900074
.59279001,09009140800,09000900075
.041963,09009140300,09000900075
.34087601,09009140600,09000900075
.061386,09009154100,09000900075
.00060000003,09009140500,09000900075
.00046700001,09009361401,09000900076
.057714,09009140100,09000900076
.112241,09009140300,09000900076
.295353,09009140600,09000900077
.63972801,09009140500,09000900077
.054125998,09009361500,09000900077
.00012300001,09009140600,09000900078
.114214,09009140200,09000900078
.001452,09009140500,09000900078
.027473999,09009140100,09000900078
.220603,09009140300,09000900078
.19279701,09009140300,09000900079
.88859999,09009140400,09000900079
.94932097,09009140200,09000900079
.0035069999,09009361500,09000900079
.27566099,09009140500,09000900079
.10382,09009140500,09000900080
.089524001,09009140600,09000900080
.111109,09009140300,09000900080
.32481,09009140200,09000900081
.203715,09009142200,09000900081
.61335897,09009140200,09000900082
.179878,09009142200,09000900082
.14599299,09009140100,09000900082
.190099,09009142200,09000900083
.063056,09009140100,09000900083
.25736001,09009142200,09000900084
.000059000002,09009142300,09000900085
.029124999,09009142400,09000900085
.004214,09009142200,09000900085
.141267,09009142100,09000900085
.25998101,09009142100,09000900086
.026393,09009142400,09000900086
.036396999,09009140100,09000900087
.053461999,09009142200,09000900087
.16993301,09009142100,09000900087
.002289,09009142000,09000900087
.0062739998,09009142100,09000900088
.62207299,09009141900,09000900088
.0017209999,09009140100,09000900088
.33223301,09009142000,09000900088
.083054997,09009142400,09000900088
.003212,09009141800,09000900089
.033973001,09009165200,09000900089
.68873298,09009141900,09000900089
.33073899,09009142000,09000900089
.001886,09009140100,09000900089
.000107,09009165400,09000900089
.018089,09009142400,09000900089
.0038610001,09009361402,09000900089
.00081100001,09009142000,09000900090
8.2994524e-07,09009165200,09000900090
.0050380002,09009141500,09000900090
.053847998,09009165400,09000900090
.51294702,09009361402,09000900090
.213902,09009141600,09000900090
.000096999996,09009141900,09000900090
.00079999998,09009165500,09000900090
1.4631701,09009141800,09000900090
.0047169998,09009141800,09000900091
.0023680001,09009361401,09000900091
.100831,09009361402,09000900091
1.001651,09009141500,09000900091
.042126,09009165500,09000900091
.471966,09009141600,09000900091
.36631501,09009140900,09000900092
.231442,09009141500,09000900092
.154544,09009140700,09000900092
2.0000000e-06,09009361402,09000900092
.63560599,09009141400,09000900092
.012406,09009141000,09000900092
.0040859999,09009165500,09000900092
.027325001,09009361401,09000900092
.38337499,09009141600,09000900092
.080055997,09009141300,09000900092
.092711002,09009361401,09000900093
.0045969998,09009140800,09000900093
.000083999999,09009141000,09000900093
.59896201,09009140900,09000900093
.31287,09009140700,09000900093
.002444,09009142500,09000900094
.384873,09009142300,09000900094
.001211,09009142400,09000900094
.58545798,09009142300,09000900095
.004495,09009142400,09000900095
.00073999999,09009142300,09000900096
.004367,09009165200,09000900096
.086126998,09009142601,09000900096
.00092800002,09009142400,09000900096
1.502817,09009142500,09000900096
.053135,09009165100,09000900096
.0064170002,09009165100,09000900097
.227073,09009165200,09000900097
1.065917,09009142400,09000900097
.028533,09009142100,09000900097
.024808001,09009141900,09000900097
.00093099999,09009142300,09000900097
.49177501,09009142500,09000900097
.005773,09009165700,09000900098
3.698833,09009141100,09000900098
.53388298,09009160100,09000900098
.0096079996,09009140800,09000900098
2.353996,09009141300,09000900098
.932235,09009141400,09000900098
.38177699,09009141500,09000900098
.0023129999,09009160200,09000900098
.015473,09009140900,09000900098
1.813007,09009141200,09000900098
1.858356,09009141000,09000900098
.01401,09009165500,09000900098
10.858752,09009165802,09000900100
.365585,09009343400,09000900100
2.6882441,09009165700,09000900100
15.767514,09009166002,09000900100
2.4978981,09009167100,09000900100
4.0717788,09009166001,09000900100
3.0866029,09009165400,09000900100
1.497548,09009165500,09000900100
3.5901339,09009165200,09000900100
1.814544,09009165300,09000900100
2.3473251,09009165600,09000900100
.033468001,09009343300,09000900100
.013058,09009175400,09000900100
.3811,09009161100,09000900100
25.42211,09009165900,09000900100
.085486002,09009142601,09000900100
.85668898,09009167201,09000900100
.89428502,09009141300,09000900100
5.0146732,09009165100,09000900100
3.910254,09009165801,09000900100
4.2056489,09009180500,09000900102
3.275238,09009142601,09000900102
3.15994,09009142700,09000900102
.001191,09009142300,09000900102
.95700401,09009142603,09000900102
.30436701,09009184200,09000900102
.482189,09009167300,09000900102
3.9615321,09009142800,09000900102
5.0533848,09009180400,09000900102
1.505793,09009142604,09000900102
.32065001,09009186200,09000900102
.26339,09009186100,09000900102
4.797905,09009180100,09000900102
3.6238761,09009180200,09000900102
.077339999,09009184700,09000900102
.125563,09009142500,09000900102
1.796384,09009180300,09000900102
3.6319549,09009180601,09000900102
6.9328208,09009180602,09000900102
.50512499,09009176000,09000900103
.055613,09009175400,09000900103
.0053719999,09009165200,09000900103
.243945,09009165100,09000900103
.265203,09009175300,09000900103
17.691744,09009167300,09000900103
9.9361286,09009167202,09000900103
.37152401,09009166002,09000900103
14.085284,09009167100,09000900103
.70947701,09009142601,09000900103
.22083201,09009186200,09000900103
8.9990158,09009167201,09000900103
.60144198,09009180602,09000900103
.043364,09009184700,09000900104
45.096909,09009186200,09000900104
.30553499,09009190303,09000900104
17.345762,09009186100,09000900104
1.003562,09009176000,09000900104
1.159351,09009180100,09000900105
1.258357,09009190200,09000900105
.221591,09009180400,09000900105
12.223594,09009184600,09000900105
4.8400311,09009184400,09000900105
.73207098,09009180601,09000900105
21.549143,09009184700,09000900105
4.1769891,09009184100,09000900105
.00063000002,09009180300,09000900105
5.1359048,09009184200,09000900105
3.913749,09009184300,09000900105
5.2673221,09009184500,09000900105
.35116699,09009190302,09000900105
1.256108,09009186100,09000900105
20.041082,09009190302,09000900106
3.3581573e-12,09009176000,09000900106
2.896817,09009194201,09000900106
.031502999,09009194100,09000900106
42.281494,09009190303,09000900106
29.148228,09009190301,09000900106
3.284004,09009186200,09000900106
.00024199999,09007585100,09000900106
7.3585219,09009190100,09000900106
18.925413,09009190200,09000900106
1.274102,09009186100,09000900106
1.050016,09009190100,09000900107
2.171823,09009190303,09000900107
.00327,09007610400,09000900107
.0037809999,09007610100,09000900107
44.554722,09009194201,09000900107
30.038925,09009194202,09000900107
.081018001,09007640100,09000900107
.50325698,09009190301,09000900107
17.053375,09009194100,09000900107
.003454,09007585100,09000900107
1.921294,11001000902,11000100001
1.4428999,11001000600,11000100001
2.9425769,11001000801,11000100001
.048677001,11001004100,11000100001
1.67619,11001001100,11000100001
.889723,11001001002,11000100001
4.603261,11001001500,11000100001
1.570834,11001001302,11000100001
.52078903,11001000100,11000100001
.00041400001,24031705800,11000100001
.00039100001,24031705200,11000100001
.016441001,11001001600,11000100001
1.8336461,11001000802,11000100001
.780949,11001001401,11000100001
.022762001,11001003900,11000100001
2.4472671,11001001001,11000100001
2.7637351,11001001301,11000100001
.91807699,11001000501,11000100001
.0055479999,24031705602,11000100001
.44743499,11001000201,11000100001
.006815,11001004001,11000100001
1.532789,11001000400,11000100001
3.0171721,11001000901,11000100001
.045265999,11001001803,11000100001
.54986602,11001000701,11000100001
.89520901,11001001402,11000100001
1.218356,11001001200,11000100001
.0081430003,24031705601,11000100001
.912561,11001000300,11000100001
.001814,11001002702,11000100001
.0021919999,24031705300,11000100001
.0079020001,11001002600,11000100001
.292916,11001000702,11000100001
.58150297,11001000502,11000100001
9.0000003e-06,24031705702,11000100001
.078368001,11001000202,11000100001
.026136,11001002302,11000100002
.000157,11001003100,11000100002
.065505996,11001001500,11000100002
.0088269999,11001002801,11000100002
.84925503,11001002002,11000100002
.55636001,11001002400,11000100002
.000294,24031702602,11000100002
.40632299,11001009400,11000100002
.59207201,11001002502,11000100002
1.0006911,11001009505,11000100002
.27125499,11001009507,11000100002
.85784298,11001009504,11000100002
.81038702,11001009503,11000100002
.769144,11001001901,11000100002
.90555298,11001001702,11000100002
.000024999999,11001009301,11000100002
.60177702,11001001804,11000100002
.923868,11001009508,11000100002
1.061676,11001010300,11000100002
.016690001,11001003200,11000100002
2.6117859,11001001600,11000100002
1.723775,11001002600,11000100002
.72593498,11001002102,11000100002
1.330292,11001009501,11000100002
.0080030002,11001002701,11000100002
.63349199,11001002001,11000100002
1.124523,11001001803,11000100002
.000179,11001009201,11000100002
.09003,11001001301,11000100002
.001236,11001001302,11000100002
.88824803,11001001902,11000100002
.41258299,11001002301,11000100002
.415169,11001002201,11000100002
.60112298,11001002101,11000100002
.54346198,11001002501,11000100002
.64016598,11001009509,11000100002
.69517201,11001002202,11000100002
.26904699,11001004001,11000100003
.30555099,11001003600,11000100003
.0057179998,11001003400,11000100003
.37634301,11001003500,11000100003
.196095,11001004002,11000100003
.30215499,11001002900,11000100003
.35584101,11001003800,11000100003
.001649,11001004300,11000100003
.209673,11001003000,11000100003
.163082,11001002801,11000100003
.0095990002,11001000100,11000100003
.017219,11001004202,11000100003
.020369999,11001001302,11000100003
.012088,11001004400,11000100003
.484795,11001002600,11000100003
.37825099,11001003900,11000100003
.022994,11001003200,11000100003
.75950998,11001004100,11000100003
.29464799,11001003100,11000100003
.229967,11001002802,11000100003
.0055419998,11001005500,11000100003
.014203,11001004201,11000100003
.44344199,11001002701,11000100003
.026311001,11001000501,11000100003
.28867799,11001003700,11000100003
.012433,11001002502,11000100003
.50265402,11001002702,11000100003
.00035300001,11001002202,11000100004
.0052060001,11001004801,11000100004
.405213,11001003200,11000100004
.000027,11001002301,11000100004
.001715,11001003500,11000100004
1.071817,11001003400,11000100004
.050262,11001008701,11000100004
.128208,11001009201,11000100004
.19863001,11001003302,11000100004
.37918001,11001009203,11000100004
9.9999997e-06,11001010600,11000100004
.43965399,11001003301,11000100004
.0098169995,11001004600,11000100004
.25971201,11001009501,11000100004
1.989291,11001002302,11000100004
.000191,11001004400,11000100004
.013237,11001010600,11000100005
.303076,11001009204,11000100005
.007917,24033804400,11000100005
.59121799,11001009503,11000100005
.78721398,11001008804,11000100005
1.835955,11001009102,11000100005
.20816199,11001009203,11000100005
.000176,24033804700,11000100005
.474435,11001008702,11000100005
.168503,11001009504,11000100005
.010007,11001008410,11000100005
.00045799999,11001008002,11000100005
.299512,11001008903,11000100005
1.101367,11001009301,11000100005
.001464,11001008402,11000100005
5.4622502,11001011100,11000100005
1.161116,11001009400,11000100005
.014012,11001008001,11000100005
.456559,11001008904,11000100005
.0043620002,11001009501,11000100005
1.439397,11001009000,11000100005
.212423,11001006804,11000100005
1.15125,11001008803,11000100005
.394768,11001007901,11000100005
.51244599,11001009201,11000100005
.33424199,11001008701,11000100005
.47178,11001008802,11000100005
.240429,11001007903,11000100005
.40335399,11001009302,11000100005
.84794098,11001007804,11000100006
.029616,11001007401,11000100006
2.1021659,11001009901,11000100006
1.096079,11001007601,11000100006
.68726403,11001007806,11000100006
.015209,24033802501,11000100006
.011338,24033802700,11000100006
.45249501,11001007605,11000100006
.72627598,11001007708,11000100006
.95021898,11001007808,11000100006
1.6658159,11001009601,11000100006
.43286699,11001009905,11000100006
.016462,11001007504,11000100006
1.011331,11001007703,11000100006
.42482999,11001009904,11000100006
.466952,11001009907,11000100006
1.038949,11001009602,11000100006
.247971,11001009906,11000100006
.002138,24033803100,11000100006
.51875597,11001007807,11000100006
1.294593,11001009902,11000100006
1.1918091,11001007603,11000100006
.84209597,11001007709,11000100006
.53519201,11001007809,11000100006
.0093289996,24033802600,11000100006
.001714,24033803001,11000100006
.005591,24033802502,11000100006
.63931203,11001009603,11000100006
.0061650001,24033802901,11000100006
1.0027421,11001007803,11000100006
.002933,11001007503,11000100006
.003579,24033804300,11000100006
.006945,11001007502,11000100006
1.368575,11001007604,11000100006
.375866,11001009903,11000100006
.83991998,11001007707,11000100006
.48207301,11001009604,11000100006
1.207558,11001007304,11000100007
.072499998,11001007401,11000100007
.36973399,11001007406,11000100007
.80673301,11001007404,11000100007
.57595998,11001007407,11000100007
.780155,11001007504,11000100007
.000033,11001007604,11000100007
.396772,11001007409,11000100007
.000022,11001007601,11000100007
.40326801,11001007503,11000100007
.60868102,11001007502,11000100007
.029398,24033801807,11000100007
.81656402,11001010400,11000100007
.13341101,11001009700,11000100007
.382424,11001007408,11000100007
.32613599,11001007403,11000100007
.031199999,11001007603,11000100007
.001296,11001007605,11000100007
1.586301,11001010400,11000100008
.040947001,11001007304,11000100008
1.07837,11001007401,11000100008
.00090699998,11001007601,11000100008
.0087240003,24033801600,11000100008
2.203301,11001010900,11000100008
.200745,11001009802,11000100008
6.4620684e-07,24033801704,11000100008
.53105402,11001009803,11000100008
.44865501,11001009801,11000100008
.093607001,11001007503,11000100008
.0043279999,24033801500,11000100008
.034727,11001007407,11000100008
1.03864,11001009807,11000100008
.412478,11001009810,11000100008
4.5531778,11001007301,11000100008
.26734999,11001009700,11000100008
.45552301,11001009811,11000100008
.51835001,11001009804,11000100008
.000027,11001000100,11000100009
.331505,11001000202,11000100009
.066936001,11001000201,11000100009
.109789,11001000300,11000100009
.098787002,11001000202,11000100010
.015011,11001000100,11000100010
.028170999,11001000201,11000100011
.21533801,11001000202,11000100011
.015473,11001000100,11000100012
.103365,11001000202,11000100012
.37175801,11001000100,11000100013
.00016,11001000202,11000100013
.205865,11001000100,11000100014
.00029900001,11001005500,11000100014
.011711,11001005600,11000100014
.010471,11001005500,11000100015
.00038700001,11001004100,11000100015
.428826,11001000100,11000100015
.0071060001,11001010700,11000100016
.356089,11001005500,11000100016
.00086999999,11001000100,11000100016
.008436,11001004100,11000100016
.19118901,11001004202,11000100017
.0073819999,11001004300,11000100017
.19032501,11001004201,11000100017
.008808,11001005201,11000100017
.086398996,11001005500,11000100017
.21408001,11001005301,11000100017
.215634,11001004300,11000100018
.190382,11001005201,11000100018
.004305,11001003700,11000100018
.00019399999,11001005201,11000100019
.28451201,11001004400,11000100019
.0055120001,11001005001,11000100019
.01198,11001004300,11000100019
.081037998,11001004901,11000100020
.223212,11001004400,11000100020
.001329,11001005001,11000100020
.0038089999,11001003500,11000100020
.000117,11001010600,11000100021
.001738,11001004400,11000100021
.003607,11001004901,11000100021
.219972,11001004600,11000100021
.261123,11001004801,11000100021
.24247,11001010700,11000100022
.038782001,11001005301,11000100022
.043526001,11001005500,11000100022
.033535,11001005301,11000100023
.130973,11001005201,11000100023
.032600999,11001010700,11000100023
.041034002,11001010100,11000100023
.0049080001,11001005201,11000100024
.19354901,11001005001,11000100024
.012023,11001005002,11000100024
.145152,11001004901,11000100025
.003001,11001005001,11000100025
.000168,11001005002,11000100025
.177954,11001005002,11000100026
.001358,11001005001,11000100026
.002787,11001005201,11000100026
.041425999,11001004901,11000100027
.002816,11001005002,11000100027
.143078,11001004902,11000100027
.00066299998,11001004901,11000100028
.024239,11001004801,11000100028
.0019330001,11001004902,11000100028
.081607997,11001004802,11000100028
.042358998,11001004701,11000100029
.206671,11001004600,11000100029
.0011230001,11001010600,11000100029
.108673,11001004802,11000100029
.026921,11001004801,11000100029
.49411699,11001010600,11000100030
.000045000001,11001008301,11000100030
.0035029999,11001008301,11000100031
.28070301,11001010600,11000100031
.003055,11001008302,11000100032
.0010319999,11001008301,11000100032
.243733,11001010600,11000100032
.1304,11001008402,11000100033
.0025190001,11001008302,11000100033
.087599002,11001008100,11000100033
.105351,11001008410,11000100033
.017729999,11001010600,11000100033
.31151101,11001008001,11000100034
.104783,11001008410,11000100034
.0098780002,11001008002,11000100034
8.0000000e-06,11001008802,11000100034
.048083998,11001008100,11000100034
.13650499,11001008402,11000100034
.207316,11001005600,11000100035
.067699999,11001005500,11000100035
.000040999999,11001000100,11000100035
.088445999,11001010700,11000100036
.067516997,11001005500,11000100036
.018889001,11001005600,11000100036
.052829001,11001010800,11000100036
.326855,11001010700,11000100037
.189486,11001010100,11000100038
.000719,11001005201,11000100038
.069284,11001010700,11000100038
.178009,11001010100,11000100039
.00093799998,11001005201,11000100039
.039951,11001005002,11000100039
7.0000001e-06,11001004902,11000100039
.117465,11001004902,11000100040
.051082,11001010100,11000100040
.00059399998,11001005002,11000100040
.069448002,11001005800,11000100040
.092469998,11001004802,11000100041
.074137002,11001004701,11000100041
.0013989999,11001004902,11000100041
.058540002,11001004702,11000100041
.027619001,11001005800,11000100041
.0023459999,11001010600,11000100042
.204753,11001004701,11000100042
.094797999,11001004702,11000100042
.0053739999,11001004802,11000100042
.00049900002,11001004600,11000100042
.012052,11001010800,11000100043
.016852001,11001006202,11000100043
.196485,11001005600,11000100043
.00060799997,11001000100,11000100043
.004797,11001010700,11000100044
.174963,11001010800,11000100044
.13348,11001010800,11000100045
.006205,11001006202,11000100045
.081061997,11001010700,11000100045
.078433998,11001010100,11000100046
.040925,11001006202,11000100046
.038961001,11001010700,11000100046
.014885,11001005800,11000100046
.099348001,11001005800,11000100047
.041706,11001010100,11000100047
.127029,11001005800,11000100048
.080897003,11001005900,11000100049
.024953,11001004702,11000100049
.076526999,11001005800,11000100049
.0015670001,11001010600,11000100050
.033953998,11001005900,11000100050
.124867,11001004702,11000100050
.030168001,11001005600,11000100051
.04685,11001010800,11000100051
.45200199,11001006202,11000100051
.24140701,11001010800,11000100052
.263587,11001006202,11000100052
.032200001,11001005800,11000100053
.59988302,11001006202,11000100053
.132249,11001005800,11000100054
.039404001,11001006202,11000100054
.16477901,11001005800,11000100055
.000172,11001006202,11000100055
.103822,11001005800,11000100056
.124005,11001005900,11000100056
.021373,11001004702,11000100057
.0033259999,11001006202,11000100057
.20627899,11001005900,11000100057
.00049200002,11001010600,11000100057
.172277,11001006202,11000100058
2.0000000e-06,11001004702,11000100058
.0053349999,11001008200,11000100058
.18152601,11001010600,11000100058
.00049900002,11001008301,11000100058
.0015679999,11001005900,11000100058
2.0000000e-06,11001010600,11000100059
.033321001,11001008200,11000100059
.21594299,11001008301,11000100059
.000024000001,11001006202,11000100059
.222736,11001008302,11000100060
.075479999,11001008301,11000100060
.23714501,11001006202,11000100061
.027805001,11001005800,11000100062
.21659601,11001006202,11000100062
.035087001,11001005800,11000100063
.046140999,11001005900,11000100063
.13668799,11001006202,11000100063
.151041,11001005900,11000100064
.227071,11001006202,11000100064
.39145601,11001006202,11000100065
.00078100001,11001006500,11000100065
.036175001,11001008200,11000100065
.011099,11001006600,11000100065
.109014,11001008200,11000100066
3.6764740e-07,11001008301,11000100066
.001239,11001006600,11000100066
.049191002,11001006202,11000100066
.032487001,11001008302,11000100067
.155609,11001008200,11000100067
.0052379998,11001006600,11000100067
.0074700001,11001008301,11000100067
2.0136202e-08,11001008100,11000100067
.000091000002,11001006600,11000100068
.15660501,11001008100,11000100068
.000095000003,11001008302,11000100068
.0046399999,11001006700,11000100068
.072204001,11001008002,11000100068
.000695,11001008200,11000100068
.003543,11001007901,11000100069
.0021780001,11001007903,11000100069
.48202899,11001008002,11000100069
.39985299,11001006804,11000100069
.14559101,11001006801,11000100069
.107374,11001006700,11000100069
.337639,11001006202,11000100070
.103917,11001010200,11000100070
.166526,11001010200,11000100071
.114263,11001006202,11000100071
.139231,11001010500,11000100072
.122375,11001010200,11000100072
.22619601,11001006202,11000100072
.039333001,11001006600,11000100073
.106515,11001006202,11000100073
.092182003,11001006500,11000100073
.069339,11001006500,11000100074
.237911,11001006600,11000100074
.0067719999,11001007000,11000100074
.013578,11001008002,11000100075
.067045003,11001006900,11000100075
.001326,11001006600,11000100075
.276223,11001006700,11000100075
.0077300002,11001007000,11000100075
.31487301,11001007100,11000100076
.040072002,11001006700,11000100076
.71647602,11001006804,11000100076
.28135201,11001006802,11000100076
.274822,11001006900,11000100076
.100295,11001006801,11000100076
.022431999,11001006202,11000100077
.19927,11001010200,11000100077
.216801,11001010200,11000100078
.000321,11001007200,11000100079
.000108,11001006500,11000100079
.162159,11001010200,11000100079
.30591401,11001010500,11000100079
.0058889999,11001006202,11000100079
.084900998,11001007000,11000100080
.00072499999,11001010500,11000100080
.31299701,11001006500,11000100080
.000208,11001006202,11000100080
.040461,11001007200,11000100080
.10124,11001007200,11000100081
.15120099,11001007000,11000100081
.01045,11001006500,11000100081
.068433002,11001006900,11000100082
.082709,11001007000,11000100082
.034389999,11001007100,11000100082
.19981,11001010200,11000100083
.020995,11001011000,11000100083
.30670601,11001010500,11000100084
.019788001,11001006400,11000100084
.014179,11001011000,11000100084
.001609,11001007200,11000100084
.066527002,11001010200,11000100084
.000018999999,11001006400,11000100085
.427246,11001007200,11000100085
.000103,11001010500,11000100085
.010214,11001006500,11000100085
.038979001,11001006400,11000100086
.59427297,11001011000,11000100086
.020022999,11001011000,11000100087
.585307,11001006400,11000100087
.25963601,11001007200,11000100088
.042057,11001006400,11000100088
.45258701,11001007200,11000100089
.095994003,11001007100,11000100089
.075820997,11001007200,11000100090
.14576,11001007100,11000100090
.087102003,11001007000,11000100090
.33210799,11001010400,11000100091
2.8785751,13121000200,13012100000
8.9683266,13121007200,13012100000
11.040337,13121007706,13012100000
.061491001,13067030336,13012100000
.93868703,13121010304,13012100000
.102537,13067030319,13012100000
1.86808,13121009502,13012100000
3.297905,13121007500,13012100000
1.890473,13121008302,13012100000
5.5339112,13121010800,13012100000
8.4517536,13121007900,13012100000
2.477838,13121007100,13012100000
1.159629,13121008903,13012100000
2.267307,13121005200,13012100000
1.2382309,13121011800,13012100000
1.178583,13121009403,13012100000
.71109802,13121005501,13012100000
.0073219999,13063980000,13012100000
3.7933331,13121008500,13012100000
.067069001,13089020900,13012100000
1.094188,13121002300,13012100000
.72297001,13121001400,13012100000
4.5316439,13121007703,13012100000
3.4326761,13121011100,13012100000
.00031,13089021101,13012100000
.57230502,13121012000,13012100000
2.572129,13121980000,13012100000
6.8328791,13121007704,13012100000
3.4904521,13121010115,13012100000
.022054,13067030318,13012100000
.000098999997,13089021415,13012100000
3.150598,13121006900,13012100000
7.6733131,13121007300,13012100000
3.3116691,13121010212,13012100000
2.780931,13121010123,13012100000
5.3927779,13121010110,13012100000
.000018999999,13067031205,13012100000
14.940735,13121010206,13012100000
3.208256,13121011202,13012100000
7.0295572,13121008202,13012100000
1.778035,13121008400,13012100000
5.685287,13121009801,13012100000
1.126555,13121011405,13012100000
1.024652,13121003000,13012100000
.25689799,13121003800,13012100000
2.2469511,13121006100,13012100000
.82205802,13121009601,13012100000
1.560672,13121006000,13012100000
2.208009,13121010113,13012100000
9.7436018,13121010204,13012100000
.63487798,13121006602,13012100000
4.56282,13121007001,13012100000
1.366295,13121010117,13012100000
1.954142,13121006601,13012100000
.000117,13089020100,13012100000
2.44787,13121009300,13012100000
.031709,13067030320,13012100000
1.72026,13121009101,13012100000
4.6088881,13121008602,13012100000
.018748,13121002900,13012100000
2.325712,13121007400,13012100000
.72584802,13121006802,13012100000
4.0636988,13121010114,13012100000
3.36994,13121007602,13012100000
5.3579679,13121008201,13012100000
3.1534929,13121007603,13012100000
.000367,13089023423,13012100000
.000017,13089021202,13012100000
6.0750618,13121007805,13012100000
3.056057,13121010122,13012100000
2.117897,13121010603,13012100000
2.930321,13121010601,13012100000
1.113325,13121010118,13012100000
9.0000003e-06,13067031312,13012100000
1.265633,13121004100,13012100000
.000037999998,13063040308,13012100000
.73631698,13121001700,13012100000
2.628099,13121008301,13012100000
1.717827,13121011306,13012100000
7.233005,13121008102,13012100000
1.734917,13121005300,13012100000
3.872503,13121010209,13012100000
3.3070681,13121000500,13012100000
.015957,13067030335,13012100000
5.06144,13121011301,13012100000
.000033,13089021502,13012100000
1.256273,13121006400,13012100000
6.3442712,13121010002,13012100000
4.5283241,13121009501,13012100000
1.1510741,13121001500,13012100000
.0048710001,13067031212,13012100000
1.560513,13121001002,13012100000
.92436802,13121001600,13012100000
3.8630509,13121010211,13012100000
.66064203,13121006801,13012100000
1.2965,13121001300,13012100000
2.096658,13121010121,13012100000
.83391899,13121003900,13012100000
7.020596,13121011303,13012100000
.47114801,13121001100,13012100000
1.325767,13121006300,13012100000
2.379602,13121009602,13012100000
.90307301,13121008101,13012100000
1.24709,13121004200,13012100000
3.0000001e-06,13067031313,13012100000
.70099998,13121010119,13012100000
3.3234711,13121007705,13012100000
3.7652471,13121011201,13012100000
1.746024,13121000700,13012100000
1.609617,13121009102,13012100000
7.7619758,13121008700,13012100000
2.85659,13121011000,13012100000
6.6088099,13121010205,13012100000
4.0837278,13121010001,13012100000
4.7090821,13121010210,13012100000
.068226002,13067030339,13012100000
3.065099,13121008904,13012100000
7.1302228,13121008902,13012100000
.87578899,13121003100,13012100000
5.9124169,13121008000,13012100000
1.459849,13121000600,13012100000
6.2883372,13121010208,13012100000
.049541,13089020400,13012100000
9.7926722,13121008800,13012100000
.138941,13121004300,13012100000
.377381,13121003200,13012100000
1.1733175e-07,13089021405,13012100000
3.362426,13121000100,13012100000
3.491282,13121012300,13012100000
5.048408,13121007806,13012100000
.041281998,13089020500,13012100000
.000039999999,13089022401,13012100000
10.585114,13121009802,13012100000
3.4118731,13121006700,13012100000
2.8987451,13121007807,13012100000
.014998,13089023801,13012100000
.000168,13089021102,13012100000
1.36027,13121009402,13012100000
.000184,13063040302,13012100000
4.3809991,13121007002,13012100000
1.702168,13121005502,13012100000
1.40885,13121011305,13012100000
.097305,13089023802,13012100000
.022315999,13089020200,13012100000
1.6308939,13121007808,13012100000
.000111,13089021213,13012100000
.0097209997,13121001800,13012100000
7.8149862,13121009900,13012100000
1.04029,13121006200,13012100000
8.316453,13121007802,13012100000
.68639898,13121005700,13012100000
1.87835,13121009603,13012100000
.77345997,13121005000,13012100000
1.352245,13121002400,13012100000
.846313,13121001001,13012100000
3.2802491,13121006500,13012100000
.368379,13121001202,13012100000
6.0000002e-06,13063040303,13012100000
2.0446579,13121011423,13012100000
3.1878779,13121009000,13012100000
.45356399,13121001201,13012100000
10.818669,13121009700,13012100000
4.2264609,13121011422,13012100000
.000024000001,13089021215,13012100000
4.510097,13121008601,13012100000
.394867,13121002500,13012100000
.080839999,13121010120,13012100000
1.118927,13121007604,13012100000
2.0809081,13121009404,13012100000
1.618675,13121004000,13012100000
1.068202,13121005800,13012100000
1.6052459,13121000400,13012100000
3.54021,13121009200,13012100000
