area,gisjoin1950,gisjoin2010
.00186977,G40010900073,G4001090107806
.0065666498,G40010900073,G4000270202007
.0107111,G40010900073,G4000270202002
6.2048802,G3700810C0045,G3700810014502
.00284858,G3700810C0045,G3700810013800
.64511698,G3700810C0045,G3700810014200
.111479,G3700810C0045,G3700810014300
.47886601,G3700810C0045,G3700810013900
3.08828,G3700810C0045,G3700810014503
.0146242,G3700810C0045,G3700810014408
.018681901,G3700810C0045,G3700810014406
.060849302,G3700810C0045,G3700810016600
7.3308902,G3700810C0045,G3700810014501
.076968797,G3700810C0045,G3701510031601
.0024254201,G3700810C0045,G3701510031503
.085570402,G3700810C0045,G3701510031602
20.6667,G3700810C0031,G3700810017200
74.9123,G3700810C0031,G3700810017000
.000089487898,G3700810C0031,G3700010021801
1.3375000e-06,G3700810C0031,G3700010021703
.0053950199,G3700810C0031,G3700010021803
3.9425001,G3700810C0019,G3700810015401
5.3165302,G3700810C0019,G3700810015402
3.7258899,G3700810C0019,G3700810015706
1.31811,G3700810C0019,G3700810011904
1.49488,G3700810C0019,G3700810011905
28.802799,G3700810C0019,G3700810015500
48.385201,G3700810C0019,G3700810015600
.271745,G3700810C0019,G3700810015100
.0084267501,G3700810C0019,G3701570041602
.0000404604,G3700810C0022,G3700670003106
39.774899,G3700810C0022,G3700810015901
30.3309,G3700810C0022,G3700810015902
2.7548201,G3700810C0022,G3700810015800
10.3197,G3700810C0022,G3700810016003
13.6877,G3700810C0022,G3700810016201
.00091715698,G3700810C0022,G3701570041001
.82439798,G37008100009,G3700810010900
.50960398,G37008100009,G3700810010800
.0138805,G37008100009,G3700810011000
.0027600499,G37008100009,G3700810011200
.116365,G37008100015,G3700810011400
1.81285,G37008100015,G3700810011500
.000076571399,G37008100015,G3700810010702
2.2435,G37008100014,G3700810011400
.077251598,G37008100014,G3700810010800
.031792998,G37008100014,G3700810011300
.389523,G3700630C0020,G3700630002013
3.2639999,G3700630C0020,G3700630001809
5.2153101,G3700630C0020,G3700630002027
21.905899,G3700630C0020,G3700630002028
20.5585,G3700630C0020,G3700630980100
.129637,G3700630C0020,G3701830053608
.040196698,G3700630C0020,G3701830053601
.198395,G3700630C0020,G3701830053602
.00096899399,G3700630C0020,G3701830053610
.098369703,G3700630C0020,G3701830053609
2.9305601,G3700810C0017,G3700810015401
2.6418099,G3700810C0017,G3700810015300
53.413799,G3700810C0017,G3700810015100
34.747601,G3700810C0017,G3700810015200
.0062228101,G3700810C0017,G3700010021600
.0000109907,G3700810C0017,G3700010021500
.019823801,G3700810C0017,G3701570041300
38.257801,G3700810C0030,G3700810017200
16.6327,G3700810C0030,G3700810015300
38.3592,G3700810C0030,G3700810015200
.000094105002,G3700810C0030,G3700010021600
.000089058703,G3700810C0030,G3700010021703
.000276615,G3700810C0030,G3700010021701
8.7108603,G3700810C0034,G3700810016900
24.7131,G3700810C0034,G3700810016701
36.7808,G3700810C0034,G3700810016702
1.23761,G3700810C0034,G3700810012611
.048942301,G3700810C0034,G3700810012610
3.6287701,G3700810C0034,G3700810012612
2.7992599,G3700810C0034,G3700810012609
5.4025502,G3700810C0034,G3700810016502
2.9389701,G3700810C0034,G3700810016600
7.7142601,G3700810C0034,G3700810016800
1.3658201,G3700810C0034,G3700810012804
.047921401,G3700810C0034,G3701510031305
.00488324,G3700810C0034,G3701510031306
.0102615,G3700810C0034,G3701510031304
19.7404,G3700810C0021,G3700810015901
8.5602198,G3700810C0021,G3700810016005
1.27222,G3700810C0021,G3700810016009
1.27933,G3700810C0021,G3700810015704
1.7035,G3700810C0021,G3700810016006
5.0355401,G3700810C0021,G3700810016008
43.9529,G3700810C0021,G3700810015800
13.0739,G3700810C0021,G3700810016003
1.1068,G3700810C0021,G3700810015600
.025040699,G3700810C0021,G3701570041002
.00078244001,G3700810C0021,G3701570041001
1.98071,G3700810C0020,G3700810015703
4.3878002,G3700810C0020,G3700810015707
.026970699,G3700810C0020,G3700810016005
11.8331,G3700810C0020,G3700810015704
.33050001,G3700810C0020,G3700810015705
11.2033,G3700810C0020,G3700810015706
.38650399,G3700810C0020,G3700810016006
14.1823,G3700810C0020,G3700810015800
48.111698,G3700810C0020,G3700810015600
.016620301,G3700810C0020,G3701570041002
.0191416,G3700810C0020,G3701570041602
2.02442,G3700810C0035,G3700810014502
.34640801,G3700810C0035,G3700810016306
4.3740902,G3700810C0035,G3700810016701
3.3433199,G3700810C0035,G3700810016702
7.8354201,G3700810C0035,G3700810016409
.14925499,G3700810C0035,G3700810014412
2.5236299,G3700810C0035,G3700810016407
2.3398499,G3700810C0035,G3700810016408
8.5668297,G3700810C0035,G3700810016410
1.37597,G3700810C0035,G3700810016505
2.35517,G3700810C0035,G3700810016506
1.6490999,G3700810C0035,G3700810014503
1.8297,G3700810C0035,G3700810014406
.0584963,G3700810C0035,G3700810012609
16.4307,G3700810C0035,G3700810016502
35.3064,G3700810C0035,G3700810016600
.0038594599,G3700810C0035,G3701510031503
.0040654,G3700810C0035,G3701510031504
.00145577,G3700810C0035,G3701510031304
26.7342,G3700810C0018,G3700810015401
6.6693401,G3700810C0018,G3700810015402
.0220869,G3700810C0018,G3700810015300
10.1003,G3700810C0018,G3700810015600
48.872601,G3700810C0018,G3700810015100
.0044200402,G3700810C0018,G3701570041300
.00227175,G3700810C0018,G3701570041602
13.1232,G3700810C0032,G3700810017200
49.5424,G3700810C0032,G3700810017000
15.7611,G3700810C0032,G3700810016900
19.1611,G3700810C0032,G3700810017100
.0089202505,G3700810C0032,G3701510031200
.126689,G3700810C0032,G3701510031306
44.944401,G3700810C0033,G3700810016900
.110987,G3700810C0033,G3700810012805
19.503599,G3700810C0033,G3700810017100
26.4095,G3700810C0033,G3700810016800
.72428501,G3700810C0033,G3700810012804
.20657299,G3700810C0033,G3701510031306
.0041467701,G3700810C0023,G3700670003315
.042544998,G3700810C0023,G3700670003314
.061454002,G3700810C0023,G3700670003313
.23571999,G3700810C0023,G3700810016306
.54629803,G3700810C0023,G3700810016303
1.85314,G3700810C0023,G3700810016304
1.79881,G3700810C0023,G3700810016008
2.2647099,G3700810C0023,G3700810016011
23.8498,G3700810C0023,G3700810016203
17.0889,G3700810C0023,G3700810016204
5.4964399,G3700810C0023,G3700810016205
2.4877601,G3700810C0023,G3700810016305
.60546499,G3700810C0023,G3700810016405
2.0464799,G3700810C0023,G3700810016406
.19635899,G3700810C0023,G3700810016407
.71428102,G3700810C0023,G3700810980100
.0000435865,G3700810C0023,G3700810014407
1.78908,G3700810C0023,G3700810016003
34.705799,G3700810C0023,G3700810016201
.65436602,G20017300042,G2001730006900
.60503,G20017300042,G2001730007000
.0000265243,G20017300042,G2001730003600
.000347408,G20017300042,G2001730007101
.34378099,G20017300041,G2001730006900
.0120715,G20017300041,G2001730006400
.00036617299,G20017300041,G2001730003700
.00047629001,G20017300041,G2001730003600
1.62876,G20017300041,G2001730006800
.29842699,G20017300041,G2001730006700
.061470699,G20017300041,G2001730006300
.00114048,G20017300036,G2001730003500
.00036399101,G20017300036,G2001730006900
.0000251695,G20017300036,G2001730003700
.00129044,G20017300036,G2001730002200
1.32709,G20017300036,G2001730003600
.000087339402,G20017300036,G2001730006800
.162028,G20017300036,G2001730006300
.0050978898,G20017300035,G2001730002300
1.33473,G20017300035,G2001730003500
.00051741599,G20017300035,G2001730003800
.0103525,G20017300035,G2001730002400
.000100776,G20017300035,G2001730002200
.00018103899,G20017300035,G2001730003600
.00052265503,G20017300035,G2001730006300
.58487099,G20017300037,G2001730003700
.000330412,G20017300037,G2001730003600
.00017418699,G20017300037,G2001730006800
.064933702,G20017300037,G2001730006300
.000421754,G20017300038,G2001730003500
.00186835,G20017300038,G2001730003400
.000738242,G20017300038,G2001730003900
2.1440599,G20017300038,G2001730003800
.0000471815,G20017300038,G2001730003700
.00048598301,G20017300038,G2001730002400
.0621402,G20017300038,G2001730006100
.65630901,G20017300038,G2001730006300
.69863898,G20017300038,G2001730006200
.0071553499,G20017300039,G2001730006000
.0301494,G20017300039,G2001730004000
.00036022099,G20017300039,G2001730003400
2.1964099,G20017300039,G2001730003900
.00028304401,G20017300039,G2001730006200
1.44952,G20017300032,G2001730003200
.00436323,G20017300032,G2001730002600
.0000437325,G20017300032,G2001730002700
.0090329098,G20017300032,G2001730003100
.040239099,G20017300032,G2001730004000
2.4146200e-06,G20017300032,G2001730003400
.0085962703,G20017300032,G2001730005100
1.1756800e-06,G20017300031,G2001730005200
3.3564299e-06,G20017300031,G2001730003200
9.0415997e-06,G20017300031,G2001730002600
.0214455,G20017300031,G2001730002700
.00209094,G20017300031,G2001730009100
1.6400501,G20017300031,G2001730003100
.049223501,G20017300031,G2001730003000
.205919,G20017300031,G2001730005100
.100439,G20017300026,G2001730004300
.000040553201,G20017300026,G2001730003200
1.06077,G20017300026,G2001730002600
.00094882201,G20017300026,G2001730002700
3.7975201e-06,G20017300026,G2001730003400
1.72686,G20017300016,G2001730004300
.0000289053,G20017300016,G2001730002600
.065135904,G20017300016,G2001730001400
.00025993399,G20017300016,G2001730002700
.000122326,G20017300016,G2001730001500
1.6985199,G20017300028,G2001730002800
.00019529399,G20017300028,G2001730002700
4.5003699e-06,G20017300028,G2001730003000
.00051298097,G20017300028,G2001730001500
.0105523,G20017300028,G2001730002900
.0058536399,G20017300029,G2001730002800
.040700398,G20017300029,G2001730009000
.00033772699,G20017300029,G2001730001500
1.34171,G20017300029,G2001730002900
.00145569,G20017300002,G2001730001400
.015690999,G20017300002,G2001730000300
1.35984,G20017300002,G2001730000200
.0078696897,G20017300002,G2001730008200
.00192464,G20017300002,G2001730008400
.0058258101,G20017300002,G2001730000100
.00045776699,G20017300001,G2001730000300
.002715,G20017300001,G2001730000200
.0300234,G20017300001,G2001730008200
1.43325,G20017300001,G2001730000100
.27672699,G20017300001,G2001730008100
2.0590501e-06,G20017300001,G2001730000400
.00038643999,G20017300025,G2001730004300
.00072176702,G20017300025,G2001730002600
.00015802,G20017300025,G2001730003400
.00034247001,G20017300025,G2001730001800
.966281,G20017300025,G2001730002400
.00047098001,G20017300024,G2001730003400
.0000237488,G20017300024,G2001730003800
.0000447928,G20017300024,G2001730001800
.62851101,G20017300024,G2001730002400
.145303,G20017300027,G2001730004300
.000182048,G20017300027,G2001730002600
.0044924002,G20017300027,G2001730002800
1.21533,G20017300027,G2001730002700
.000022869001,G20017300027,G2001730003000
5.5416099e-06,G20017300027,G2001730001500
.108231,G20017300015,G2001730004300
.000620401,G20017300015,G2001730002800
.0030801599,G20017300015,G2001730001400
.000260684,G20017300015,G2001730002700
.00033722201,G20017300015,G2001730008700
1.72853,G20017300015,G2001730001500
.00013474999,G20017300015,G2001730002900
.0011439699,G20017300003,G2001730001400
2.10831,G20017300003,G2001730000300
.018832801,G20017300003,G2001730000200
.00058412697,G20017300003,G2001730000100
.000472941,G20017300003,G2001730000400
.000387482,G20017300022,G2001730002300
.0000170159,G20017300022,G2001730003500
.000302742,G20017300022,G2001730002100
1.19317,G20017300022,G2001730002200
.0068700002,G20017300022,G2001730003600
.00020638001,G20017300022,G2001730001900
.000515302,G20017300022,G2001730002000
.013163,G20017300030,G2001730002800
.00369684,G20017300030,G2001730002700
.004679,G20017300030,G2001730009100
6.6585899e-06,G20017300030,G2001730003100
.0128753,G20017300030,G2001730009000
1.56189,G20017300030,G2001730003000
.00280012,G20017300030,G2001730002900
.000164315,G20017300033,G2001730003200
.00087594602,G20017300033,G2001730002600
1.00735,G20017300033,G2001730003400
.000244647,G20017300033,G2001730003800
.00089817902,G20017300033,G2001730002400
.00208039,G20017300034,G2001730003200
1.5642000e-07,G20017300034,G2001730004000
1.09816,G20017300034,G2001730003400
.00038149199,G20017300034,G2001730003900
1.00901,G20017300017,G2001730004300
.30552199,G20017300017,G2001730002600
.0000118348,G20017300017,G2001730003400
3.8424200e-06,G20017300017,G2001730001800
.00027790401,G20017300017,G2001730002400
.000120411,G20017300017,G2001730000400
.00048362199,G20017300012,G2001730004300
.00061041903,G20017300012,G2001730000600
.00023225301,G20017300012,G2001730001800
1.1604199,G20017300012,G2001730000400
.895432,G20017300013,G2001730004300
.024258999,G20017300013,G2001730001400
.136253,G20017300013,G2001730000300
.00050530297,G20017300013,G2001730000400
.42259499,G20017300043,G2001730007500
.0541973,G20017300043,G2001730007600
.00070382602,G20017300021,G2001730001000
.00035862401,G20017300021,G2001730007600
2.0552101,G20017300021,G2001730002100
.0080049997,G20017300021,G2001730006900
.00044555301,G20017300021,G2001730007302
.000272626,G20017300021,G2001730002200
.028512601,G20017300021,G2001730003600
.000216908,G20017300021,G2001730002000
.000541199,G20017300021,G2001730007400
.0253036,G1300890D0008,G1300890980000
.0079897204,G1300890D0008,G1300890022700
.0151993,G1300890D0008,G1300890023101
.0089900801,G1300890D0008,G1300890020700
2.7142601,G1300890D0008,G1300890020802
.0026895199,G1300890D0008,G1300890020300
.052281901,G1300890D0008,G1300890023700
.000442563,G1300890D0008,G1300890022900
.000080225502,G1300890D0008,G1300890022800
.0307878,G1300890D0008,G1300890023601
1.36868,G1300890D0008,G1300890020801
.083713502,G1300890DC0011,G1300890023113
.077484697,G1300890DC0011,G1300890023102
1.28224,G1300890DC0011,G1300890023000
.0030509499,G1300890DC0011,G1300890022900
.00021759899,G1300890DC0011,G1300890022100
.0092995605,G22007100049,G2200710004402
.38452801,G22007100049,G2200710004900
.00063610898,G22007100049,G2200710005000
.00221236,G22007100049,G2200710004401
.000227571,G22007100049,G2200710004500
.29451999,G22007100061,G2200710004900
.000081719503,G22007100061,G2200710006300
.000016263501,G22007100061,G2200710006000
.026223799,G22007100056A,G2200710980000
1.22866,G22007100056A,G2200710005601
.0030211301,G22007100056A,G2200710005603
1.24418,G22007100056A,G2200710005602
.0069008199,G22007100056A,G2200710005604
.0046278699,G22007100056A,G2200710013301
.0186083,G20017300014,G2001730004300
3.8751099,G20017300014,G2001730001400
.000156158,G20017300014,G2001730000300
.0420046,G20017300014,G2001730000200
.0203638,G20017300014,G2001730008700
.0053352001,G20017300014,G2001730001500
2.6989901e-06,G20017300014,G2001730008500
.22162899,G22007100066,G2200710013400
.52642202,G22007100066,G2200710007700
2.1802700e-06,G22007100066,G2200510025800
.0084053604,G22007100082,G2200710007800
.00029396801,G22007100082,G2200710008400
.271878,G22007100082,G2200710008200
.00217817,G22007100082,G2200710013900
.151243,G22007100082,G2200710014100
.0080862399,G22007100082,G2200710007700
.0251559,G22007100095,G2200710009600
.0029937001,G22007100095,G2200710009700
.0042244401,G22007100095,G2200710014400
.97222799,G22007100095,G2200710014200
.0090781199,G22007100099,G2200710010100
.000187977,G22007100099,G2200710010000
.39464101,G22007100099,G2200710009900
.0117718,G22007100098,G2200710009000
.0039384798,G22007100098,G2200710010000
.36159399,G22007100098,G2200710009900
.017360101,G22007100109,G2200710010100
.000133336,G22007100109,G2200710010700
.0097649004,G22007100109,G2200710011100
.00033915599,G22007100109,G2200710010200
.429106,G22007100109,G2200710010900
.00090997602,G22007100117,G2200710011600
.0032850001,G22007100117,G2200710010800
.00075194403,G22007100117,G2200710012102
.434028,G22007100117,G2200710011700
.000200514,G22007100117,G2200710010900
.000017161799,G22007100110,G2200710010700
.0107129,G22007100110,G2200710011100
.35101399,G22007100110,G2200710010900
.475714,G22007100111,G2200710011100
.00018377601,G22007100111,G2200710010300
.0156751,G22007100111,G2200710011200
.00788006,G22007100111,G2200710010200
.0061914502,G22007100092,G2200710008500
.299115,G22007100092,G2200710009200
.0020101501,G22007100092,G2200710014300
.00133465,G22007100084,G2200710008300
.0028262101,G22007100084,G2200710008500
.239061,G22007100084,G2200710008400
.00139319,G22007100084,G2200710008200
.0101051,G22007100084,G2200710013900
.0098170796,G22007100100,G2200710009100
.0105761,G22007100100,G2200710009200
.000020756501,G22007100100,G2200710009000
.0012357699,G22007100100,G2200710014300
.0037261201,G22007100100,G2200710010200
.40610099,G22007100100,G2200710010000
.0000555146,G22007100100,G2200710009900
.000145788,G22007100091,G2200710008300
.000160735,G22007100091,G2200710008500
.360273,G22007100091,G2200710009100
.0093830703,G22007100091,G2200710009200
.0051787002,G22007100091,G2200710008400
.00463589,G22007100091,G2200710009000
.30299899,G22007100083,G2200710008300
.0242528,G22007100083,G2200710008200
.0132005,G22007100083,G2200710014100
.0084285503,G22007100090,G2200710008300
.000123654,G22007100090,G2200710009100
.537049,G22007100090,G2200710009000
.46563199,G22007100101,G2200710010100
.0081171803,G22007100101,G2200710010200
.0083682798,G22007100101,G2200710010000
.00413439,G22007100115,G2200710011600
.00099026901,G22007100115,G2200710011400
.42644301,G22007100115,G2200710011500
.0106231,G22007100115,G2200710011700
.375561,G22007100108,G2200710010800
.0119168,G22007100108,G2200710010700
.0057761199,G22007100108,G2200710010900
.000163915,G22007100107,G2200710010100
.424786,G22007100107,G2200710010700
.0047850702,G22007100107,G2200710010900
.0095581701,G22007100107,G2200710009900
.0083759604,G22007100088,G2200710008300
.27756599,G22007100088,G2200710008800
.0045348899,G22007100088,G2200710009000
.00039544099,G22007100088,G2200710014200
.34377,G22007100116,G2200710011600
.0116592,G22007100116,G2200710010800
4.4426301e-06,G22007100116,G2200710011500
.0122938,G22007100116,G2200710011700
.0112555,G22007100089,G2200710008800
.00372721,G22007100089,G2200710009000
.227496,G22007100089,G2200710014200
.0140198,G22007100114,G2200710011600
.0065935999,G22007100114,G2200710010600
.00026064899,G22007100114,G2200710010800
.45565799,G22007100114,G2200710011400
.0041002599,G22007100114,G2200710011500
.30579999,G22007100106,G2200710010600
.00707094,G22007100106,G2200710010800
.0013978099,G22007100106,G2200710010700
.0041982001,G22007100106,G2200710014400
.00334893,G22007100097,G2200710009600
.28567299,G22007100097,G2200710009700
.0026596501,G22007100097,G2200710014200
.0121979,G22007100097,G2200710009900
.0093793999,G22007100105,G2200710010700
.0086699296,G22007100105,G2200710009700
.260546,G22007100105,G2200710014400
.000109223,G22007100105,G2200710014200
.00031720399,G22007100105,G2200710009900
.14518601,G13005100007,G1300510001200
.0031131899,G13005100007,G1300510000300
.0110868,G13005100007,G1300510011200
.35150701,G13005100007,G1300510000601
.770926,G13005100005,G1300510010605
.25110799,G13005100005,G1300510000300
1.12038,G13005100005,G1300510010101
.0161859,G13005100005,G1300510001100
.054149099,G13005100002,G1300510010605
.0123944,G13005100002,G1300510000300
.32950699,G13005100002,G1300510000100
.0017747,G13005100002,G1300510000601
.036881398,G13005100029,G1300510003400
.0097818198,G13005100029,G1300510003000
1.56876,G13005100029,G1300510002900
.00061385601,G13005100029,G1300510002800
.0000102361,G13005100029,G1300510011400
.0030300801,G13005100020,G1300510002700
.0076349401,G13005100020,G1300510002600
.00500589,G13005100020,G1300510002100
.54567301,G13005100020,G1300510002000
.0075821001,G13005100010,G1300510002000
.00016593,G13005100010,G1300510010101
.58559698,G13005100010,G1300510001100
.0063915001,G13005100011,G1300510002100
.00041765001,G13005100011,G1300510002000
.00052772003,G13005100011,G1300510010101
.016206499,G13005100011,G1300510003700
.93875802,G13005100011,G1300510001100
.0040127402,G13005100013,G1300510011300
.25553,G13005100013,G1300510011200
.0081831496,G13005100014,G1300510001500
.000021763501,G13005100014,G1300510000900
.00265347,G13005100014,G1300510011300
.13281099,G13005100014,G1300510011200
.000094749201,G13005100012,G1300510003302
.74448901,G13005100012,G1300510001200
.00268626,G13005100012,G1300510011300
.0022368,G13005100012,G1300510011200
.035988301,G1301210F0028,G1301210002900
.023756299,G1301210F0028,G1301210011900
.71453899,G1301210F0028,G1301210002800
.013995,G1301210F0028,G1301210001800
.79472798,G1301210F0027,G1301210011900
.000046627702,G1301210F0027,G1301210003500
.0143384,G1301210F0027,G1301210002800
.031199301,G1301210F0025,G1301210002600
.0126106,G1301210F0025,G1301210003800
.82976002,G1301210F0025,G1301210002500
.0146688,G1301210F0026,G1301210003600
.00277859,G1301210F0026,G1301210003500
.89719403,G1301210F0026,G1301210002600
.000118045,G1301210F0026,G1301210002100
.00187199,G1301210F0026,G1301210003800
.0050217598,G1301210F0039,G1301210004300
.0112049,G1301210F0039,G1301210004200
.026502401,G1301210F0039,G1301210003800
.80251902,G1301210F0039,G1301210003900
.0095248204,G1301210F0039,G1301210004100
.00135178,G1301210F0039,G1301210004000
.034031998,G1301210F0050,G1301210005200
1.28131,G1301210F0050,G1301210005000
.040069502,G1301210F0050,G1301210005300
.0000265459,G1301210F0048,G1301210012000
.0305163,G1301210F0048,G1301210004900
.34829599,G1301210F0048,G1301210004800
.00075592002,G1301210F0041,G1301210006000
.047068901,G1301210F0041,G1301210004200
.0063431598,G1301210F0041,G1301210006200
.00609629,G1301210F0041,G1301210003900
1.1741199,G1301210F0041,G1301210004100
.00286126,G1301210F0057,G1301210012000
.013989,G1301210F0057,G1301210006300
.644454,G1301210F0057,G1301210005700
.0000378556,G1301210F0057,G1301210004400
.00013772699,G13005100006,G1300510980000
.011828,G13005100006,G1300510003301
.0053455802,G13005100006,G1300510001200
.0149621,G13005100006,G1300510000100
.281526,G13005100006,G1300510011600
2.59393,G13005100006,G1300510000601
.0155028,G22007100056B,G2200710980000
.0076197898,G22007100056B,G2200710007604
.00092623301,G22007100056B,G2200710005601
.72881401,G22007100056B,G2200710005603
.00078748801,G22007100056B,G2200710005602
.90201998,G22007100056B,G2200710005604
.092301898,G22007100056B,G2200710005500
.00054661598,G22007100013,G2200710001500
.29444799,G22007100013,G2200710001302
.57818598,G22007100013,G2200710001301
.0047006998,G22007100013,G2200710001100
.29664099,G22007100013,G2200710013600
.00145904,G22007100013,G2200710001200
.0036629799,G22007100013,G2200710001402
.0302088,G22007100033B,G2200710002501
.83318198,G22007100033B,G2200710003304
.69402599,G22007100033B,G2200710003303
.0134342,G22007100033B,G2200710002503
.0131558,G22007100033B,G2200710003308
.00487408,G13005100022,G1300510003502
.0094603105,G13005100022,G1300510003501
.0039860802,G13005100022,G1300510003000
.00034465,G13005100022,G1300510002700
2.1884501,G13005100022,G1300510002200
.0010423301,G13005100022,G1300510002100
.000097618104,G13005100022,G1300510003700
.01147,G13005100022,G1300510003602
.00046349599,G13005100022,G1300510001100
.0213459,G13005100030,G1300510003501
.0065469099,G13005100030,G1300510003400
.85054499,G13005100030,G1300510003000
.0035779399,G13005100030,G1300510002900
.00025840601,G13005100031,G1300510003501
.3373,G13005100031,G1300510003000
.413425,G13002100004,G1300210010500
.50831598,G13002100004,G1300210010400
.00545059,G13002100004,G1300210010300
.0139236,G13002100008,G1300210013900
.562904,G13002100008,G1300210013700
.41026899,G13002100008,G1300210010800
.00076879002,G13002100008,G1300210010100
.0156404,G13002100007,G1300210013900
.61154801,G13002100007,G1300210013700
.54847097,G13002100007,G1300210010800
.00065890298,G13002100007,G1300210010100
.016852699,G13002100014,G1300210013900
1.1217,G13002100014,G1300210013700
.0051923301,G13002100014,G1300210011500
.0039189402,G13002100014,G1300210010500
.85110402,G13002100006,G1300210013700
.00069714402,G13002100006,G1300210010800
.17237601,G13002100006,G1300210010500
.00081355998,G13002100006,G1300210010200
.0144558,G13002100003,G1300210013700
.65372097,G13002100003,G1300210012300
.00045702999,G13002100003,G1300210010500
.0079532396,G13002100003,G1300210010400
1.33767,G13002100003,G1300210010300
.031734701,G13002100003,G1300210010200
.0145485,G13002100005,G1300210011500
.395437,G13002100005,G1300210010500
.023959201,G13002100015,G1300210013900
6.4782298e-06,G13002100015,G1300210013700
.36135101,G13002100015,G1300210012700
1.00639,G13002100015,G1300210011500
5.5767998e-07,G13002100015,G1300210010500
.060376301,G1300890DC0012,G1300890023501
.65041399,G1300890DC0012,G1300890023114
2.3074601,G1300890DC0012,G1300890023112
3.7527001,G1300890DC0012,G1300890023107
3.53196,G1300890DC0012,G1300890023101
.0012997,G1300890DC0012,G1300890020802
.038733698,G1300890DC0012,G1300890023506
.67790002,G1300890DC0012,G1300890023115
1.92011,G1300890DC0012,G1300890023113
.00074818201,G1300890DC0012,G1300890023111
2.4374001,G1300890DC0012,G1300890023102
.491999,G1300890DC0012,G1300890023000
3.7010601,G1300890DC0012,G1300890022900
.086006597,G1300890DC0012,G1300890022800
1.02483,G1300890DC0012,G1300890022100
.0092239603,G1300890DC0012,G1300890022005
.00066125998,G1300890DC0012,G1300890022203
1.71885,G1300890DC0012,G1300890023108
.00249472,G1300890DC0012,G1300890023601
.016293401,G1300890D0003,G1300890022403
.00522266,G1300890D0003,G1300890020700
.0108743,G1300890D0003,G1300890020600
.00143591,G1300890D0003,G1300890020400
1.86043,G1300890D0003,G1300890020300
.00090759801,G1300890D0003,G1300890020801
.649378,G1300890DC0006,G1300890022403
.0093831997,G1300890DC0006,G1300890020300
.00082616397,G1300890DC0006,G1300890020200
.55886102,G1301210F0012,G1301210001201
.428193,G1301210F0012,G1301210001202
.000370608,G1301210F0012,G1301210001100
.0071147601,G1301210F0012,G1301210001800
.058710799,G1301210F0012,G1301210001300
.0068648299,G1301210F0012,G1301210001900
.081289299,G1301210F0014,G1301210001500
.64833802,G1301210F0014,G1301210001400
.019641301,G1301210F0014,G1301210001600
.00071178901,G1301210F0013,G1301210000200
.018000901,G1301210F0013,G1301210001700
.038301501,G1301210F0013,G1301210001400
.0083564697,G1301210F0013,G1301210001800
1.2456501,G1301210F0013,G1301210001300
.00113062,G1301210F0013,G1301210001600
.0102244,G1301210F0022,G1301210001002
.80620497,G1301210F0022,G1301210011800
.00020904301,G1301210F0022,G1301210003500
.0131668,G1301210F0022,G1301210002600
.0117559,G1301210F0022,G1301210002100
.000485636,G1301210F0022,G1301210002500
.029358801,G1301210F0017,G1301210002900
1.17062,G1301210F0017,G1301210001700
.00184108,G1301210F0017,G1301210003000
.028569501,G1301210F0017,G1301210001600
.00101496,G1301210F0018,G1301210002900
.059216,G1301210F0018,G1301210001700
.0092388801,G1301210F0018,G1301210002800
.84113097,G1301210F0018,G1301210001800
.64852101,G1301210F0029,G1301210002900
.0160858,G1301210F0029,G1301210011900
.0362451,G1301210F0029,G1301210003000
5.88202,G1300510C0001,G1300510011103
.0000129992,G1300890DC0001,G1301210010110
9.5014802e-06,G1300890DC0001,G1301210010115
1.61488,G1300890DC0001,G1300890021216
1.16547,G1300890DC0001,G1300890021218
.34708801,G1300890DC0001,G1300890021217
1.0802701,G1300890DC0001,G1300890021215
.104493,G1300890DC0001,G1300890021101
.207055,G1300890DC0001,G1300890021306
1.67444,G1300890DC0001,G1300890021301
3.29001,G1300890DC0001,G1300890021209
2.3185401,G1300890DC0001,G1300890021208
7.3797798,G1300890DC0001,G1300890021202
1.4305800e-06,G1300890DC0003,G1301210009402
.0000190194,G1300890DC0003,G1301210010115
.000096177399,G1300890DC0003,G1301210009404
2.8259001e-07,G1300890DC0003,G1301210009602
.000029958001,G1300890DC0003,G1301210010002
.080754302,G1300890DC0003,G1300890021502
2.7378399,G1300890DC0003,G1300890021410
.77768499,G1300890DC0003,G1300890021416
.966124,G1300890DC0003,G1300890021413
1.66728,G1300890DC0003,G1300890021411
.94305003,G1300890DC0003,G1300890021409
1.10023,G1300890DC0003,G1300890021414
3.1789401,G1300890DC0003,G1300890021101
.073324397,G1300890DC0003,G1300890021605
.39587,G1300890DC0003,G1300890021308
1.92581,G1300890DC0003,G1300890021417
2.0457301,G1300890DC0003,G1300890021415
3.60344,G1300890DC0003,G1300890021102
2.38662,G1300890DC0003,G1300890021412
.93341303,G1300890DC0003,G1300890021209
2.40165,G1300890DC0003,G1300890021405
.0271088,G1300890DC0003,G1300890021208
1.29371,G1300890DC0003,G1300890021204
.105115,G1300890DC0003,G1300890021603
.00122278,G1300890D0009,G1300890023803
4.2992702,G1300890D0009,G1300890020900
.058556799,G1300890D0009,G1300890023801
.016270399,G1300890D0009,G1300890023700
3.04494,G1300890DC0014,G1300890023803
2.25384,G1300890DC0014,G1300890023602
.371364,G1300890DC0014,G1300890023411
.028039301,G1300890DC0014,G1300890020900
